acRate,difficulty,frontendQuestionId,isFavor,paidOnly,title,titleSlug,topicTags,hasSolution,hasVideoSolution
45.379819812777264,Medium,848,False,False,Shifting Letters,shifting-letters,"['Array', 'String', 'Prefix Sum']",True,False
48.79006051152513,Medium,849,False,False,Maximize Distance to Closest Person,maximize-distance-to-closest-person,['Array'],True,False
54.45886329781139,Hard,850,False,False,Rectangle Area II,rectangle-area-ii,"['Array', 'Segment Tree', 'Line Sweep', 'Ordered Set']",True,False
61.055589291779455,Medium,851,False,False,Loud and Rich,loud-and-rich,"['Array', 'Depth-First Search', 'Graph', 'Topological Sort']",True,False
67.70708050032583,Medium,852,False,False,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,"['Array', 'Binary Search']",True,False
53.124879572895075,Medium,853,False,False,Car Fleet,car-fleet,"['Array', 'Stack', 'Sorting', 'Monotonic Stack']",True,False
40.015461177948495,Hard,854,False,False,K-Similar Strings,k-similar-strings,"['String', 'Breadth-First Search']",True,False
43.628067967275015,Medium,855,False,False,Exam Room,exam-room,"['Design', 'Heap (Priority Queue)', 'Ordered Set']",True,False
63.756105197244835,Medium,856,False,False,Score of Parentheses,score-of-parentheses,"['String', 'Stack']",True,False
63.41818709977829,Hard,857,False,False,Minimum Cost to Hire K Workers,minimum-cost-to-hire-k-workers,"['Array', 'Greedy', 'Sorting', 'Heap (Priority Queue)']",True,False
62.02582758182349,Medium,858,False,False,Mirror Reflection,mirror-reflection,"['Math', 'Geometry', 'Number Theory']",True,False
33.579114986999734,Easy,859,False,False,Buddy Strings,buddy-strings,"['Hash Table', 'String']",True,False
58.33957143878362,Easy,860,False,False,Lemonade Change,lemonade-change,"['Array', 'Greedy']",True,False
80.22254090749644,Medium,861,False,False,Score After Flipping Matrix,score-after-flipping-matrix,"['Array', 'Greedy', 'Bit Manipulation', 'Matrix']",True,False
32.1805679829837,Hard,862,False,False,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,"['Array', 'Binary Search', 'Queue', 'Sliding Window', 'Heap (Priority Queue)', 'Prefix Sum', 'Monotonic Queue']",True,False
66.01983265308063,Medium,863,False,False,All Nodes Distance K in Binary Tree,all-nodes-distance-k-in-binary-tree,"['Hash Table', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",True,False
53.623476842875675,Hard,864,False,False,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,"['Array', 'Bit Manipulation', 'Breadth-First Search', 'Matrix']",True,False
72.30797443386395,Medium,865,False,False,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,"['Hash Table', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",True,False
26.638408211521924,Medium,866,False,False,Prime Palindrome,prime-palindrome,"['Math', 'Number Theory']",True,False
73.89733137090121,Easy,867,False,False,Transpose Matrix,transpose-matrix,"['Array', 'Matrix', 'Simulation']",True,False
64.2286083217715,Easy,868,False,False,Binary Gap,binary-gap,['Bit Manipulation'],True,False
62.162760890548604,Medium,869,False,False,Reordered Power of 2,reordered-power-of-2,"['Hash Table', 'Math', 'Sorting', 'Counting', 'Enumeration']",True,False
53.19371196018832,Medium,870,False,False,Advantage Shuffle,advantage-shuffle,"['Array', 'Two Pointers', 'Greedy', 'Sorting']",True,False
40.44182693218124,Hard,871,False,False,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,"['Array', 'Dynamic Programming', 'Greedy', 'Heap (Priority Queue)']",True,False
70.06251339572765,Easy,872,False,False,Leaf-Similar Trees,leaf-similar-trees,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
57.64736291228429,Medium,873,False,False,Length of Longest Fibonacci Subsequence,length-of-longest-fibonacci-subsequence,"['Array', 'Hash Table', 'Dynamic Programming']",True,False
58.13973644581033,Medium,874,False,False,Walking Robot Simulation,walking-robot-simulation,"['Array', 'Hash Table', 'Simulation']",True,False
48.94998162910026,Medium,875,False,False,Koko Eating Bananas,koko-eating-bananas,"['Array', 'Binary Search']",True,False
80.26781642635602,Easy,876,False,False,Middle of the Linked List,middle-of-the-linked-list,"['Linked List', 'Two Pointers']",True,True
71.4737580805442,Medium,877,False,False,Stone Game,stone-game,"['Array', 'Math', 'Dynamic Programming', 'Game Theory']",True,False
35.69469242006168,Hard,878,False,False,Nth Magical Number,nth-magical-number,"['Math', 'Binary Search']",True,False
48.01548283454971,Hard,879,False,False,Profitable Schemes,profitable-schemes,"['Array', 'Dynamic Programming']",True,False
36.599790252885825,Medium,880,False,False,Decoded String at Index,decoded-string-at-index,"['String', 'Stack']",True,False
60.026964913388746,Medium,881,False,False,Boats to Save People,boats-to-save-people,"['Array', 'Two Pointers', 'Greedy', 'Sorting']",True,False
50.702546333089614,Hard,882,False,False,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,"['Graph', 'Heap (Priority Queue)', 'Shortest Path']",True,False
73.86464672124522,Easy,883,False,False,Projection Area of 3D Shapes,projection-area-of-3d-shapes,"['Array', 'Math', 'Geometry', 'Matrix']",True,False
75.29156863077002,Easy,884,False,False,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,"['Hash Table', 'String', 'Counting']",True,False
84.46413225846054,Medium,885,False,False,Spiral Matrix III,spiral-matrix-iii,"['Array', 'Matrix', 'Simulation']",True,False
51.27268569116453,Medium,886,False,False,Possible Bipartition,possible-bipartition,"['Depth-First Search', 'Breadth-First Search', 'Union Find', 'Graph']",True,False
28.491824462684473,Hard,887,False,False,Super Egg Drop,super-egg-drop,"['Math', 'Binary Search', 'Dynamic Programming']",True,False
63.00751549246253,Easy,888,False,False,Fair Candy Swap,fair-candy-swap,"['Array', 'Hash Table', 'Binary Search', 'Sorting']",True,False
77.94737511906736,Medium,889,False,False,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,"['Array', 'Hash Table', 'Divide and Conquer', 'Tree', 'Binary Tree']",True,False
76.81028163987398,Medium,890,False,False,Find and Replace Pattern,find-and-replace-pattern,"['Array', 'Hash Table', 'String']",True,False
38.699791340636416,Hard,891,False,False,Sum of Subsequence Widths,sum-of-subsequence-widths,"['Array', 'Math', 'Sorting']",True,False
67.6980778246601,Easy,892,False,False,Surface Area of 3D Shapes,surface-area-of-3d-shapes,"['Array', 'Math', 'Geometry', 'Matrix']",True,False
72.6229926076982,Medium,893,False,False,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,"['Array', 'Hash Table', 'String', 'Sorting']",True,False
82.7064281423136,Medium,894,False,False,All Possible Full Binary Trees,all-possible-full-binary-trees,"['Dynamic Programming', 'Tree', 'Recursion', 'Memoization', 'Binary Tree']",True,False
66.74211325905274,Hard,895,False,False,Maximum Frequency Stack,maximum-frequency-stack,"['Hash Table', 'Stack', 'Design', 'Ordered Set']",True,False
61.570427860058295,Easy,896,False,False,Monotonic Array,monotonic-array,['Array'],True,False
78.578632489489,Easy,897,False,False,Increasing Order Search Tree,increasing-order-search-tree,"['Stack', 'Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']",True,False
40.42708663839934,Medium,898,False,False,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,"['Array', 'Dynamic Programming', 'Bit Manipulation']",True,False
66.12531231981549,Hard,899,False,False,Orderly Queue,orderly-queue,"['Math', 'String', 'Sorting']",True,False
59.76124333658683,Medium,900,False,False,RLE Iterator,rle-iterator,"['Array', 'Design', 'Counting', 'Iterator']",True,False
67.33226799483745,Medium,901,False,False,Online Stock Span,online-stock-span,"['Stack', 'Design', 'Monotonic Stack', 'Data Stream']",True,False
43.157941874524205,Hard,902,False,False,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,"['Array', 'Math', 'String', 'Binary Search', 'Dynamic Programming']",True,False
56.76083335951985,Hard,903,False,False,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,"['String', 'Dynamic Programming', 'Prefix Sum']",True,False
45.80703194914707,Medium,904,False,False,Fruit Into Baskets,fruit-into-baskets,"['Array', 'Hash Table', 'Sliding Window']",True,False
76.27082593007681,Easy,905,False,False,Sort Array By Parity,sort-array-by-parity,"['Array', 'Two Pointers', 'Sorting']",True,False
39.17379343340709,Hard,906,False,False,Super Palindromes,super-palindromes,"['Math', 'String', 'Enumeration']",True,False
37.41173168485944,Medium,907,False,False,Sum of Subarray Minimums,sum-of-subarray-minimums,"['Array', 'Dynamic Programming', 'Stack', 'Monotonic Stack']",True,False
71.58882080079792,Easy,908,False,False,Smallest Range I,smallest-range-i,"['Array', 'Math']",True,False
44.07756756265562,Medium,909,False,False,Snakes and Ladders,snakes-and-ladders,"['Array', 'Breadth-First Search', 'Matrix']",True,False
36.98993370979622,Medium,910,False,False,Smallest Range II,smallest-range-ii,"['Array', 'Math', 'Greedy', 'Sorting']",True,False
52.48118313013187,Medium,911,False,False,Online Election,online-election,"['Array', 'Hash Table', 'Binary Search', 'Design']",True,False
56.93232572722968,Medium,912,False,False,Sort an Array,sort-an-array,"['Array', 'Divide and Conquer', 'Sorting', 'Heap (Priority Queue)', 'Merge Sort', 'Bucket Sort', 'Radix Sort', 'Counting Sort']",True,False
33.98496467604613,Hard,913,False,False,Cat and Mouse,cat-and-mouse,"['Math', 'Dynamic Programming', 'Graph', 'Topological Sort', 'Memoization', 'Game Theory']",True,False
29.82988001063115,Easy,914,False,False,X of a Kind in a Deck of Cards,x-of-a-kind-in-a-deck-of-cards,"['Array', 'Hash Table', 'Math', 'Counting', 'Number Theory']",True,False
48.949954111105114,Medium,915,False,False,Partition Array into Disjoint Intervals,partition-array-into-disjoint-intervals,['Array'],True,False
55.6470290616781,Medium,916,False,False,Word Subsets,word-subsets,"['Array', 'Hash Table', 'String']",True,False
66.54752821171842,Easy,917,False,False,Reverse Only Letters,reverse-only-letters,"['Two Pointers', 'String']",True,False
47.12179479798736,Medium,918,False,False,Maximum Sum Circular Subarray,maximum-sum-circular-subarray,"['Array', 'Divide and Conquer', 'Dynamic Programming', 'Queue', 'Monotonic Queue']",True,False
66.28523431363993,Medium,919,False,False,Complete Binary Tree Inserter,complete-binary-tree-inserter,"['Tree', 'Breadth-First Search', 'Design', 'Binary Tree']",True,False
59.96689332835652,Hard,920,False,False,Number of Music Playlists,number-of-music-playlists,"['Math', 'Dynamic Programming', 'Combinatorics']",True,False
74.68292983521783,Medium,921,False,False,Minimum Add to Make Parentheses Valid,minimum-add-to-make-parentheses-valid,"['String', 'Stack', 'Greedy']",True,False
70.95307078945766,Easy,922,False,False,Sort Array By Parity II,sort-array-by-parity-ii,"['Array', 'Two Pointers', 'Sorting']",True,True
45.7215427105938,Medium,923,False,False,3Sum With Multiplicity,3sum-with-multiplicity,"['Array', 'Hash Table', 'Two Pointers', 'Sorting', 'Counting']",True,False
42.224148204322624,Hard,924,False,False,Minimize Malware Spread,minimize-malware-spread,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Graph']",True,False
32.437046019095156,Easy,925,False,False,Long Pressed Name,long-pressed-name,"['Two Pointers', 'String']",True,False
61.5596274794388,Medium,926,False,False,Flip String to Monotone Increasing,flip-string-to-monotone-increasing,"['String', 'Dynamic Programming']",True,False
40.590730908549595,Hard,927,False,False,Three Equal Parts,three-equal-parts,"['Array', 'Math']",True,False
44.44274315656953,Hard,928,False,False,Minimize Malware Spread II,minimize-malware-spread-ii,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Graph']",True,False
67.5014611116593,Easy,929,False,False,Unique Email Addresses,unique-email-addresses,"['Array', 'Hash Table', 'String']",True,False
65.35279189734217,Medium,930,False,False,Binary Subarrays With Sum,binary-subarrays-with-sum,"['Array', 'Hash Table', 'Sliding Window', 'Prefix Sum']",True,False
61.81258713357505,Medium,931,False,False,Minimum Falling Path Sum,minimum-falling-path-sum,"['Array', 'Dynamic Programming', 'Matrix']",True,False
66.82038834951456,Medium,932,False,False,Beautiful Array,beautiful-array,"['Array', 'Math', 'Divide and Conquer']",True,False
77.28447230368623,Easy,933,False,False,Number of Recent Calls,number-of-recent-calls,"['Design', 'Queue', 'Data Stream']",True,False
58.40125422614345,Medium,934,False,False,Shortest Bridge,shortest-bridge,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",True,False
60.99821040563056,Medium,935,False,False,Knight Dialer,knight-dialer,['Dynamic Programming'],True,False
61.87442392812649,Hard,936,False,False,Stamping The Sequence,stamping-the-sequence,"['String', 'Stack', 'Greedy', 'Queue']",True,False
56.70681096324507,Medium,937,False,False,Reorder Data in Log Files,reorder-data-in-log-files,"['Array', 'String', 'Sorting']",True,False
87.38042149433699,Easy,938,False,False,Range Sum of BST,range-sum-of-bst,"['Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']",True,True
54.86899047657063,Medium,939,False,False,Minimum Area Rectangle,minimum-area-rectangle,"['Array', 'Hash Table', 'Math', 'Geometry', 'Sorting']",True,False
43.43729788692286,Hard,940,False,False,Distinct Subsequences II,distinct-subsequences-ii,"['String', 'Dynamic Programming']",True,True
33.91260996736589,Easy,941,False,False,Valid Mountain Array,valid-mountain-array,['Array'],True,False
79.79284918571959,Easy,942,False,False,DI String Match,di-string-match,"['Array', 'Two Pointers', 'String', 'Greedy']",True,False
44.16177248309071,Hard,943,False,False,Find the Shortest Superstring,find-the-shortest-superstring,"['Array', 'String', 'Dynamic Programming', 'Bit Manipulation', 'Bitmask']",True,False
74.71573721321634,Easy,944,False,False,Delete Columns to Make Sorted,delete-columns-to-make-sorted,"['Array', 'String']",True,False
60.265955933264415,Medium,945,False,False,Minimum Increment to Make Array Unique,minimum-increment-to-make-array-unique,"['Array', 'Greedy', 'Sorting', 'Counting']",True,False
69.60058238492417,Medium,946,False,False,Validate Stack Sequences,validate-stack-sequences,"['Array', 'Stack', 'Simulation']",True,False
62.10919680412314,Medium,947,False,False,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,"['Hash Table', 'Depth-First Search', 'Union Find', 'Graph']",True,False
59.093551943681135,Medium,948,False,False,Bag of Tokens,bag-of-tokens,"['Array', 'Two Pointers', 'Greedy', 'Sorting']",True,False
35.463833265222725,Medium,949,False,False,Largest Time for Given Digits,largest-time-for-given-digits,"['Array', 'String', 'Backtracking', 'Enumeration']",True,False
83.17545513324868,Medium,950,False,False,Reveal Cards In Increasing Order,reveal-cards-in-increasing-order,"['Array', 'Queue', 'Sorting', 'Simulation']",True,False
69.70901722613628,Medium,951,False,False,Flip Equivalent Binary Trees,flip-equivalent-binary-trees,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
41.01365671537047,Hard,952,False,False,Largest Component Size by Common Factor,largest-component-size-by-common-factor,"['Array', 'Hash Table', 'Math', 'Union Find', 'Number Theory']",True,False
55.48548672422747,Easy,953,False,False,Verifying an Alien Dictionary,verifying-an-alien-dictionary,"['Array', 'Hash Table', 'String']",True,False
39.32984361923828,Medium,954,False,False,Array of Doubled Pairs,array-of-doubled-pairs,"['Array', 'Hash Table', 'Greedy', 'Sorting']",True,False
35.47470879208553,Medium,955,False,False,Delete Columns to Make Sorted II,delete-columns-to-make-sorted-ii,"['Array', 'String', 'Greedy']",True,False
51.91275085758053,Hard,956,False,False,Tallest Billboard,tallest-billboard,"['Array', 'Dynamic Programming']",True,False
38.9429621877923,Medium,957,False,False,Prison Cells After N Days,prison-cells-after-n-days,"['Array', 'Hash Table', 'Math', 'Bit Manipulation']",True,False
58.13539757470946,Medium,958,False,False,Check Completeness of a Binary Tree,check-completeness-of-a-binary-tree,"['Tree', 'Breadth-First Search', 'Binary Tree']",True,False
77.64480820860643,Medium,959,False,False,Regions Cut By Slashes,regions-cut-by-slashes,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Matrix']",True,False
58.39348903043171,Hard,960,False,False,Delete Columns to Make Sorted III,delete-columns-to-make-sorted-iii,"['Array', 'String', 'Dynamic Programming']",True,False
77.32879206691304,Easy,961,False,False,N-Repeated Element in Size 2N Array,n-repeated-element-in-size-2n-array,"['Array', 'Hash Table']",True,False
55.6321164455922,Medium,962,False,False,Maximum Width Ramp,maximum-width-ramp,"['Array', 'Two Pointers', 'Stack', 'Monotonic Stack']",True,False
55.424733847126575,Medium,963,False,False,Minimum Area Rectangle II,minimum-area-rectangle-ii,"['Array', 'Math', 'Geometry']",True,False
48.43354905070073,Hard,964,False,False,Least Operators to Express Number,least-operators-to-express-number,"['Math', 'Dynamic Programming', 'Memoization']",True,False
71.90097923275339,Easy,965,False,False,Univalued Binary Tree,univalued-binary-tree,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",True,False
51.50235170555734,Medium,966,False,False,Vowel Spellchecker,vowel-spellchecker,"['Array', 'Hash Table', 'String']",True,False
58.60490268228521,Medium,967,False,False,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,"['Backtracking', 'Breadth-First Search']",True,False
47.024390823090094,Hard,968,False,False,Binary Tree Cameras,binary-tree-cameras,"['Dynamic Programming', 'Tree', 'Depth-First Search', 'Binary Tree']",True,False
71.0446864028197,Medium,969,False,False,Pancake Sorting,pancake-sorting,"['Array', 'Two Pointers', 'Greedy', 'Sorting']",True,False
43.91787161074378,Medium,970,False,False,Powerful Integers,powerful-integers,"['Hash Table', 'Math', 'Enumeration']",True,False
50.92912146590973,Medium,971,False,False,Flip Binary Tree To Match Preorder Traversal,flip-binary-tree-to-match-preorder-traversal,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
44.47035655058043,Hard,972,False,False,Equal Rational Numbers,equal-rational-numbers,"['Math', 'String']",True,False
67.68111842080934,Medium,973,False,False,K Closest Points to Origin,k-closest-points-to-origin,"['Array', 'Math', 'Divide and Conquer', 'Geometry', 'Sorting', 'Heap (Priority Queue)', 'Quickselect']",True,True
55.55922230569929,Medium,974,False,False,Subarray Sums Divisible by K,subarray-sums-divisible-by-k,"['Array', 'Hash Table', 'Prefix Sum']",True,False
40.62147925497315,Hard,975,False,False,Odd Even Jump,odd-even-jump,"['Array', 'Dynamic Programming', 'Stack', 'Monotonic Stack', 'Ordered Set']",True,False
57.1253927594543,Easy,976,False,False,Largest Perimeter Triangle,largest-perimeter-triangle,"['Array', 'Math', 'Greedy', 'Sorting']",True,False
73.12936396248637,Easy,977,False,False,Squares of a Sorted Array,squares-of-a-sorted-array,"['Array', 'Two Pointers', 'Sorting']",True,True
47.852458348608906,Medium,978,False,False,Longest Turbulent Subarray,longest-turbulent-subarray,"['Array', 'Dynamic Programming', 'Sliding Window']",True,False
77.11490992152673,Medium,979,False,False,Distribute Coins in Binary Tree,distribute-coins-in-binary-tree,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
82.24329388775875,Hard,980,False,False,Unique Paths III,unique-paths-iii,"['Array', 'Backtracking', 'Bit Manipulation', 'Matrix']",True,False
49.393764434180135,Medium,981,False,False,Time Based Key-Value Store,time-based-key-value-store,"['Hash Table', 'String', 'Binary Search', 'Design']",True,False
59.12236987818383,Hard,982,False,False,Triples with Bitwise AND Equal To Zero,triples-with-bitwise-and-equal-to-zero,"['Array', 'Hash Table', 'Bit Manipulation']",False,False
67.3995038799135,Medium,983,False,False,Minimum Cost For Tickets,minimum-cost-for-tickets,"['Array', 'Dynamic Programming']",True,False
44.38709783295452,Medium,984,False,False,String Without AAA or BBB,string-without-aaa-or-bbb,"['String', 'Greedy']",True,False
68.42519611679431,Medium,985,False,False,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,"['Array', 'Simulation']",True,False
72.52939395174674,Medium,986,False,False,Interval List Intersections,interval-list-intersections,"['Array', 'Two Pointers', 'Line Sweep']",True,False
50.68134261376449,Hard,987,False,False,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,"['Hash Table', 'Tree', 'Depth-First Search', 'Breadth-First Search', 'Sorting', 'Binary Tree']",True,True
60.70967531330589,Medium,988,False,False,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,"['String', 'Backtracking', 'Tree', 'Depth-First Search', 'Binary Tree']",True,False
44.99370478649624,Easy,989,False,False,Add to Array-Form of Integer,add-to-array-form-of-integer,"['Array', 'Math']",True,False
50.90506186409628,Medium,990,False,False,Satisfiability of Equality Equations,satisfiability-of-equality-equations,"['Array', 'String', 'Union Find', 'Graph']",True,False
55.00351546805946,Medium,991,False,False,Broken Calculator,broken-calculator,"['Math', 'Greedy']",True,False
65.35153188789789,Hard,992,False,False,Subarrays with K Different Integers,subarrays-with-k-different-integers,"['Array', 'Hash Table', 'Sliding Window', 'Counting']",True,False
57.85490581460494,Easy,993,False,False,Cousins in Binary Tree,cousins-in-binary-tree,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",True,False
56.16852824480861,Medium,994,False,False,Rotting Oranges,rotting-oranges,"['Array', 'Breadth-First Search', 'Matrix']",True,False
62.14162413689582,Hard,995,False,False,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,"['Array', 'Bit Manipulation', 'Queue', 'Sliding Window', 'Prefix Sum']",True,False
50.395917246429875,Hard,996,False,False,Number of Squareful Arrays,number-of-squareful-arrays,"['Array', 'Hash Table', 'Math', 'Dynamic Programming', 'Backtracking', 'Bit Manipulation', 'Bitmask']",True,False
49.90866713231498,Easy,997,False,False,Find the Town Judge,find-the-town-judge,"['Array', 'Hash Table', 'Graph']",True,False
68.92288384240965,Medium,998,False,False,Maximum Binary Tree II,maximum-binary-tree-ii,"['Tree', 'Binary Tree']",False,False
70.13095774933049,Easy,999,False,False,Available Captures for Rook,available-captures-for-rook,"['Array', 'Matrix', 'Simulation']",False,False
44.1002133881293,Hard,1000,False,False,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,"['Array', 'Dynamic Programming', 'Prefix Sum']",False,False
37.80133627461872,Hard,1001,False,False,Grid Illumination,grid-illumination,"['Array', 'Hash Table']",False,False
74.51012173541616,Easy,1002,False,False,Find Common Characters,find-common-characters,"['Array', 'Hash Table', 'String']",True,False
59.955714529041046,Medium,1003,False,False,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,"['String', 'Stack']",False,False
65.47932987301294,Medium,1004,False,False,Max Consecutive Ones III,max-consecutive-ones-iii,"['Array', 'Binary Search', 'Sliding Window', 'Prefix Sum']",True,False
52.08906798338961,Easy,1005,False,False,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,"['Array', 'Greedy', 'Sorting']",False,False
58.86273660769517,Medium,1006,False,False,Clumsy Factorial,clumsy-factorial,"['Math', 'Stack', 'Simulation']",False,False
52.28514095536414,Medium,1007,False,False,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,"['Array', 'Greedy']",True,False
83.05029553311446,Medium,1008,False,False,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,"['Array', 'Stack', 'Tree', 'Binary Search Tree', 'Monotonic Stack', 'Binary Tree']",True,False
60.749958786505644,Easy,1009,False,False,Complement of Base 10 Integer,complement-of-base-10-integer,['Bit Manipulation'],True,False
53.18496452953998,Medium,1010,False,False,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,"['Array', 'Hash Table', 'Counting']",True,True
71.61172284276653,Medium,1011,False,False,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,"['Array', 'Binary Search']",True,False
42.90261807315014,Hard,1012,False,False,Numbers With Repeated Digits,numbers-with-repeated-digits,"['Math', 'Dynamic Programming']",False,False
41.99001376607014,Easy,1013,False,False,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,"['Array', 'Greedy']",False,False
62.60449121694541,Medium,1014,False,False,Best Sightseeing Pair,best-sightseeing-pair,"['Array', 'Dynamic Programming']",True,False
46.512538089513846,Medium,1015,False,False,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,"['Hash Table', 'Math']",True,False
57.88780401689322,Medium,1016,False,False,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,['String'],False,False
61.11429882946982,Medium,1017,False,False,Convert to Base -2,convert-to-base-2,['Math'],False,False
46.903260965622884,Easy,1018,False,False,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,"['Array', 'Bit Manipulation']",False,False
61.985471336481545,Medium,1019,False,False,Next Greater Node In Linked List,next-greater-node-in-linked-list,"['Array', 'Linked List', 'Stack', 'Monotonic Stack']",True,False
70.15443243433975,Medium,1020,False,False,Number of Enclaves,number-of-enclaves,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Matrix']",True,False
85.14958201323608,Easy,1021,False,False,Remove Outermost Parentheses,remove-outermost-parentheses,"['String', 'Stack']",False,False
73.32069976407445,Easy,1022,False,False,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
63.44247385175079,Medium,1023,False,False,Camelcase Matching,camelcase-matching,"['Array', 'Two Pointers', 'String', 'Trie', 'String Matching']",False,False
51.83946940071188,Medium,1024,False,False,Video Stitching,video-stitching,"['Array', 'Dynamic Programming', 'Greedy']",False,False
70.04297073100051,Easy,1025,False,False,Divisor Game,divisor-game,"['Math', 'Dynamic Programming', 'Brainteaser', 'Game Theory']",False,False
78.04519001100198,Medium,1026,False,False,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,"['Tree', 'Depth-First Search', 'Binary Tree']",True,False
49.3924595847983,Medium,1027,False,False,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,"['Array', 'Hash Table', 'Binary Search', 'Dynamic Programming']",True,False
83.26151360086183,Hard,1028,False,False,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,"['String', 'Tree', 'Depth-First Search', 'Binary Tree']",True,False
67.51447810930364,Medium,1029,False,False,Two City Scheduling,two-city-scheduling,"['Array', 'Greedy', 'Sorting']",True,False
72.46260598090473,Easy,1030,False,False,Matrix Cells in Distance Order,matrix-cells-in-distance-order,"['Array', 'Math', 'Geometry', 'Sorting', 'Matrix']",False,False
60.11836341607382,Medium,1031,False,False,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,"['Array', 'Dynamic Programming', 'Sliding Window']",False,False
52.34679259876573,Hard,1032,False,False,Stream of Characters,stream-of-characters,"['Array', 'String', 'Design', 'Trie', 'Data Stream']",True,False
49.1949817943364,Medium,1033,False,False,Moving Stones Until Consecutive,moving-stones-until-consecutive,"['Math', 'Brainteaser']",False,False
49.59372874682321,Medium,1034,False,False,Coloring A Border,coloring-a-border,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",False,False
64.07579923367165,Medium,1035,False,False,Uncrossed Lines,uncrossed-lines,"['Array', 'Dynamic Programming']",True,False
35.182855345552284,Hard,1036,False,False,Escape a Large Maze,escape-a-large-maze,"['Array', 'Hash Table', 'Depth-First Search', 'Breadth-First Search']",False,False
37.72612308804047,Easy,1037,False,False,Valid Boomerang,valid-boomerang,"['Array', 'Math', 'Geometry']",False,False
88.22514832579391,Medium,1038,False,False,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,"['Tree', 'Depth-First Search', 'Binary Search Tree', 'Binary Tree']",True,False
59.94804781193706,Medium,1039,False,False,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,"['Array', 'Dynamic Programming']",False,False
56.957405525270254,Medium,1040,False,False,Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,"['Array', 'Math', 'Two Pointers', 'Sorting']",False,False
56.15856298739072,Medium,1041,False,False,Robot Bounded In Circle,robot-bounded-in-circle,"['Math', 'String', 'Simulation']",True,False
